1281553200,2010.08.11 19:00:00,1.28977000,1.29131000,1.28764000,1.28837000
1281556800,2010.08.11 20:00:00,1.28851000,1.28874000,1.28625000,1.28654000
1281560400,2010.08.11 21:00:00,1.28654000,1.28833000,1.28650000,1.28794000
1281564000,2010.08.11 22:00:00,1.28796000,1.28955000,1.28796000,1.28829000
1281567600,2010.08.11 23:00:00,1.28832000,1.28837000,1.28611000,1.28630000
1281571200,2010.08.12 00:00:00,1.28574000,1.28610000,1.28296000,1.28447000
1281574800,2010.08.12 01:00:00,1.28449000,1.28508000,1.28303000,1.28436000
1281578400,2010.08.12 02:00:00,1.28438000,1.28596000,1.28383000,1.28489000
1281582000,2010.08.12 03:00:00,1.28489000,1.28837000,1.28457000,1.28738000
1281585600,2010.08.12 04:00:00,1.28742000,1.28867000,1.28518000,1.28627000
1281589200,2010.08.12 05:00:00,1.28631000,1.28880000,1.28621000,1.28829000
1281592800,2010.08.12 06:00:00,1.28827000,1.28880000,1.28742000,1.28830000
1281596400,2010.08.12 07:00:00,1.28832000,1.28897000,1.28693000,1.28775000
1281600000,2010.08.12 08:00:00,1.28775000,1.29187000,1.28756000,1.29159000
1281603600,2010.08.12 09:00:00,1.29157000,1.29182000,1.28817000,1.28943000
1281607200,2010.08.12 10:00:00,1.28949000,1.29324000,1.28949000,1.29239000
1281610800,2010.08.12 11:00:00,1.29242000,1.29249000,1.28523000,1.28579000
1281614400,2010.08.12 12:00:00,1.28570000,1.28570000,1.28036000,1.28126000
1281618000,2010.08.12 13:00:00,1.28124000,1.28331000,1.27985000,1.28209000
1281621600,2010.08.12 14:00:00,1.28201000,1.28280000,1.28024000,1.28052000
1281625200,2010.08.12 15:00:00,1.28057000,1.28267000,1.27799000,1.28184000
1281628800,2010.08.12 16:00:00,1.28186000,1.28539000,1.28073000,1.28300000
1281632400,2010.08.12 17:00:00,1.28302000,1.28606000,1.28188000,1.28443000
1281636000,2010.08.12 18:00:00,1.28438000,1.28734000,1.28357000,1.28648000
1281639600,2010.08.12 19:00:00,1.28644000,1.28651000,1.28428000,1.28481000
1281643200,2010.08.12 20:00:00,1.28491000,1.28493000,1.28233000,1.28256000
1281646800,2010.08.12 21:00:00,1.28260000,1.28362000,1.28211000,1.28224000
1281650400,2010.08.12 22:00:00,1.28224000,1.28387000,1.28216000,1.28263000
1281654000,2010.08.12 23:00:00,1.28263000,1.28307000,1.28214000,1.28291000
1281657600,2010.08.13 00:00:00,1.28286000,1.28325000,1.28203000,1.28273000
1281661200,2010.08.13 01:00:00,1.28271000,1.28339000,1.28248000,1.28286000
1281664800,2010.08.13 02:00:00,1.28283000,1.28462000,1.28258000,1.28427000
1281668400,2010.08.13 03:00:00,1.28421000,1.28433000,1.28333000,1.28340000
1281672000,2010.08.13 04:00:00,1.28338000,1.28437000,1.28263000,1.28388000
1281675600,2010.08.13 05:00:00,1.28388000,1.28647000,1.28372000,1.28517000
1281679200,2010.08.13 06:00:00,1.28521000,1.28677000,1.28447000,1.28626000
1281682800,2010.08.13 07:00:00,1.28625000,1.28650000,1.28523000,1.28567000
1281686400,2010.08.13 08:00:00,1.28564000,1.28777000,1.28521000,1.28706000
1281690000,2010.08.13 09:00:00,1.28715000,1.29015000,1.28715000,1.28848000
1281693600,2010.08.13 10:00:00,1.28843000,1.29059000,1.28617000,1.28620000
1281697200,2010.08.13 11:00:00,1.28621000,1.28673000,1.28288000,1.28581000
1281700800,2010.08.13 12:00:00,1.28582000,1.28657000,1.28221000,1.28242000
1281704400,2010.08.13 13:00:00,1.28237000,1.28381000,1.27948000,1.27978000
1281708000,2010.08.13 14:00:00,1.27981000,1.28100000,1.27761000,1.28024000
1281711600,2010.08.13 15:00:00,1.28024000,1.28255000,1.27848000,1.28139000
1281715200,2010.08.13 16:00:00,1.28134000,1.28311000,1.28027000,1.28234000
1281718800,2010.08.13 17:00:00,1.28238000,1.28245000,1.27523000,1.27611000
1281722400,2010.08.13 18:00:00,1.27604000,1.27730000,1.27543000,1.27659000
1281726000,2010.08.13 19:00:00,1.27664000,1.27921000,1.27664000,1.27921000
1281729600,2010.08.13 20:00:00,1.27912000,1.27912000,1.27743000,1.27764000
1281733200,2010.08.13 21:00:00,1.27764000,1.27772000,1.27523000,1.27528000
1281736800,2010.08.13 22:00:00,1.27531000,1.27614000,1.27519000,1.27529000
1281740400,2010.08.13 23:00:00,1.27529000,1.27574000,1.27502000,1.27534000
1281916800,2010.08.16 00:00:00,1.27651000,1.27669000,1.27591000,1.27656000
1281920400,2010.08.16 01:00:00,1.27652000,1.27690000,1.27611000,1.27690000
1281924000,2010.08.16 02:00:00,1.27695000,1.27736000,1.27562000,1.27565000
1281927600,2010.08.16 03:00:00,1.27567000,1.27617000,1.27333000,1.27526000
1281931200,2010.08.16 04:00:00,1.27524000,1.27692000,1.27401000,1.27665000
1281934800,2010.08.16 05:00:00,1.27659000,1.27838000,1.27659000,1.27766000
1281938400,2010.08.16 06:00:00,1.27763000,1.27927000,1.27748000,1.27783000
1281942000,2010.08.16 07:00:00,1.27788000,1.27942000,1.27705000,1.27910000
1281945600,2010.08.16 08:00:00,1.27907000,1.27980000,1.27851000,1.27862000
1281949200,2010.08.16 09:00:00,1.27857000,1.28213000,1.27816000,1.28118000
1281952800,2010.08.16 10:00:00,1.28122000,1.28342000,1.28059000,1.28091000
1281956400,2010.08.16 11:00:00,1.28092000,1.28120000,1.27817000,1.27951000
1281960000,2010.08.16 12:00:00,1.27946000,1.28233000,1.27773000,1.28057000
1281963600,2010.08.16 13:00:00,1.28056000,1.28252000,1.27990000,1.28009000
1281967200,2010.08.16 14:00:00,1.28020000,1.28184000,1.28000000,1.28170000
1281970800,2010.08.16 15:00:00,1.28166000,1.28607000,1.28130000,1.28476000
1281974400,2010.08.16 16:00:00,1.28481000,1.28710000,1.28099000,1.28175000
1281978000,2010.08.16 17:00:00,1.28175000,1.28603000,1.28102000,1.28442000
1281981600,2010.08.16 18:00:00,1.28446000,1.28477000,1.28238000,1.28369000
1281985200,2010.08.16 19:00:00,1.28364000,1.28545000,1.28333000,1.28367000
1281988800,2010.08.16 20:00:00,1.28369000,1.28435000,1.28233000,1.28256000
1281992400,2010.08.16 21:00:00,1.28258000,1.28308000,1.28054000,1.28067000
1281996000,2010.08.16 22:00:00,1.28062000,1.28217000,1.28049000,1.28199000
1281999600,2010.08.16 23:00:00,1.28199000,1.28267000,1.28159000,1.28257000
1282003200,2010.08.17 00:00:00,1.28265000,1.28270000,1.28183000,1.28219000
1282006800,2010.08.17 01:00:00,1.28217000,1.28281000,1.28112000,1.28123000
1282010400,2010.08.17 02:00:00,1.28120000,1.28312000,1.28059000,1.28135000
1282014000,2010.08.17 03:00:00,1.28133000,1.28263000,1.28038000,1.28188000
1282017600,2010.08.17 04:00:00,1.28192000,1.28464000,1.28187000,1.28342000
1282021200,2010.08.17 05:00:00,1.28342000,1.28517000,1.28308000,1.28462000
1282024800,2010.08.17 06:00:00,1.28465000,1.28524000,1.28355000,1.28372000
1282028400,2010.08.17 07:00:00,1.28369000,1.28505000,1.28333000,1.28483000
1282032000,2010.08.17 08:00:00,1.28474000,1.28640000,1.28402000,1.28577000
1282035600,2010.08.17 09:00:00,1.28575000,1.28652000,1.28263000,1.28313000
1282039200,2010.08.17 10:00:00,1.28309000,1.28795000,1.28252000,1.28670000
1282042800,2010.08.17 11:00:00,1.28683000,1.28980000,1.28663000,1.28875000
1282046400,2010.08.17 12:00:00,1.28866000,1.29157000,1.28584000,1.28778000
1282050000,2010.08.17 13:00:00,1.28776000,1.28947000,1.28638000,1.28650000
1282053600,2010.08.17 14:00:00,1.28649000,1.28665000,1.28518000,1.28584000
1282057200,2010.08.17 15:00:00,1.28587000,1.28953000,1.28561000,1.28747000
1282060800,2010.08.17 16:00:00,1.28749000,1.29040000,1.28679000,1.28774000
1282064400,2010.08.17 17:00:00,1.28763000,1.28837000,1.28348000,1.28700000
1282068000,2010.08.17 18:00:00,1.28702000,1.29007000,1.28681000,1.28883000
1282071600,2010.08.17 19:00:00,1.28887000,1.28902000,1.28719000,1.28734000
1282075200,2010.08.17 20:00:00,1.28739000,1.28993000,1.28732000,1.28932000
1282078800,2010.08.17 21:00:00,1.28929000,1.28929000,1.28755000,1.28805000
1282082400,2010.08.17 22:00:00,1.28801000,1.28857000,1.28780000,1.28789000
1282086000,2010.08.17 23:00:00,1.28792000,1.28849000,1.28769000,1.28838000
1282089600,2010.08.18 00:00:00,1.28830000,1.28840000,1.28732000,1.28792000
1282093200,2010.08.18 01:00:00,1.28790000,1.28808000,1.28729000,1.28776000
1282096800,2010.08.18 02:00:00,1.28774000,1.28802000,1.28638000,1.28698000
1282100400,2010.08.18 03:00:00,1.28695000,1.28743000,1.28509000,1.28554000
1282104000,2010.08.18 04:00:00,1.28551000,1.28577000,1.28410000,1.28493000
1282107600,2010.08.18 05:00:00,1.28497000,1.28542000,1.28447000,1.28515000
1282111200,2010.08.18 06:00:00,1.28511000,1.28526000,1.28363000,1.28398000
1282114800,2010.08.18 07:00:00,1.28398000,1.28515000,1.28366000,1.28383000
1282118400,2010.08.18 08:00:00,1.28388000,1.28513000,1.28339000,1.28380000
1282122000,2010.08.18 09:00:00,1.28386000,1.28460000,1.28233000,1.28364000
1282125600,2010.08.18 10:00:00,1.28362000,1.28508000,1.28258000,1.28432000
1282129200,2010.08.18 11:00:00,1.28435000,1.28840000,1.28382000,1.28782000
1282132800,2010.08.18 12:00:00,1.28778000,1.29085000,1.28777000,1.29009000
1282136400,2010.08.18 13:00:00,1.29007000,1.29043000,1.28781000,1.28781000
1282140000,2010.08.18 14:00:00,1.28776000,1.28859000,1.28703000,1.28750000
1282143600,2010.08.18 15:00:00,1.28744000,1.29220000,1.28734000,1.29117000
1282147200,2010.08.18 16:00:00,1.29113000,1.29183000,1.28648000,1.28813000
1282150800,2010.08.18 17:00:00,1.28817000,1.28820000,1.28435000,1.28528000
1282154400,2010.08.18 18:00:00,1.28537000,1.28820000,1.28515000,1.28712000
1282158000,2010.08.18 19:00:00,1.28712000,1.28772000,1.28634000,1.28749000
1282161600,2010.08.18 20:00:00,1.28757000,1.28857000,1.28723000,1.28773000
1282165200,2010.08.18 21:00:00,1.28780000,1.28821000,1.28629000,1.28629000
1282168800,2010.08.18 22:00:00,1.28623000,1.28664000,1.28561000,1.28593000
1282172400,2010.08.18 23:00:00,1.28591000,1.28602000,1.28437000,1.28530000
1282176000,2010.08.19 00:00:00,1.28525000,1.28618000,1.28492000,1.28528000
1282179600,2010.08.19 01:00:00,1.28533000,1.28568000,1.28455000,1.28537000
1282183200,2010.08.19 02:00:00,1.28537000,1.28563000,1.27906000,1.27943000
1282186800,2010.08.19 03:00:00,1.27948000,1.28163000,1.27825000,1.28056000
1282190400,2010.08.19 04:00:00,1.28059000,1.28140000,1.28023000,1.28066000
1282194000,2010.08.19 05:00:00,1.28071000,1.28138000,1.27926000,1.27991000
1282197600,2010.08.19 06:00:00,1.27987000,1.28140000,1.27984000,1.28092000
1282201200,2010.08.19 07:00:00,1.28089000,1.28133000,1.27863000,1.27893000
1282204800,2010.08.19 08:00:00,1.27895000,1.28140000,1.27803000,1.28128000
1282208400,2010.08.19 09:00:00,1.28133000,1.28177000,1.27964000,1.28112000
1282212000,2010.08.19 10:00:00,1.28113000,1.28270000,1.27717000,1.27926000
1282215600,2010.08.19 11:00:00,1.27928000,1.28173000,1.27808000,1.28150000
1282219200,2010.08.19 12:00:00,1.28149000,1.28427000,1.28108000,1.28170000
1282222800,2010.08.19 13:00:00,1.28167000,1.28522000,1.28159000,1.28353000
1282226400,2010.08.19 14:00:00,1.28352000,1.28527000,1.28309000,1.28394000
1282230000,2010.08.19 15:00:00,1.28392000,1.28897000,1.28279000,1.28885000
1282233600,2010.08.19 16:00:00,1.28891000,1.29024000,1.28671000,1.28791000
1282237200,2010.08.19 17:00:00,1.28766000,1.28990000,1.28530000,1.28669000
1282240800,2010.08.19 18:00:00,1.28665000,1.28792000,1.28251000,1.28355000
1282244400,2010.08.19 19:00:00,1.28352000,1.28372000,1.27923000,1.28223000
1282248000,2010.08.19 20:00:00,1.28230000,1.28295000,1.28123000,1.28157000
1282251600,2010.08.19 21:00:00,1.28155000,1.28253000,1.27931000,1.28227000
1282255200,2010.08.19 22:00:00,1.28223000,1.28352000,1.28183000,1.28189000
1282258800,2010.08.19 23:00:00,1.28189000,1.28260000,1.28174000,1.28217000
1282262400,2010.08.20 00:00:00,1.28230000,1.28238000,1.28146000,1.28156000
1282266000,2010.08.20 01:00:00,1.28156000,1.28197000,1.28032000,1.28054000
1282269600,2010.08.20 02:00:00,1.28056000,1.28139000,1.28011000,1.28072000
1282273200,2010.08.20 03:00:00,1.28074000,1.28168000,1.27926000,1.28019000
1282276800,2010.08.20 04:00:00,1.28013000,1.28154000,1.27985000,1.28073000
1282280400,2010.08.20 05:00:00,1.28077000,1.28139000,1.28029000,1.28099000
1282284000,2010.08.20 06:00:00,1.28083000,1.28166000,1.28067000,1.28114000
1282287600,2010.08.20 07:00:00,1.28108000,1.28108000,1.27963000,1.27996000
1282291200,2010.08.20 08:00:00,1.27988000,1.28135000,1.27982000,1.27982000
1282294800,2010.08.20 09:00:00,1.27979000,1.28286000,1.27914000,1.28138000
1282298400,2010.08.20 10:00:00,1.28146000,1.28324000,1.28114000,1.28177000
1282302000,2010.08.20 11:00:00,1.28182000,1.28290000,1.27538000,1.27540000
1282305600,2010.08.20 12:00:00,1.27545000,1.27688000,1.27077000,1.27192000
1282309200,2010.08.20 13:00:00,1.27197000,1.27210000,1.26841000,1.26931000
1282312800,2010.08.20 14:00:00,1.26924000,1.27162000,1.26924000,1.27086000
1282316400,2010.08.20 15:00:00,1.27087000,1.27179000,1.26776000,1.26988000
1282320000,2010.08.20 16:00:00,1.26996000,1.27053000,1.26768000,1.26863000
1282323600,2010.08.20 17:00:00,1.26857000,1.26980000,1.26733000,1.26840000
1282327200,2010.08.20 18:00:00,1.26842000,1.26877000,1.26636000,1.26861000
1282330800,2010.08.20 19:00:00,1.26864000,1.27082000,1.26798000,1.27067000
1282334400,2010.08.20 20:00:00,1.27082000,1.27132000,1.27049000,1.27107000
1282338000,2010.08.20 21:00:00,1.27117000,1.27147000,1.27074000,1.27089000
1282341600,2010.08.20 22:00:00,1.27084000,1.27110000,1.27025000,1.27083000
1282345200,2010.08.20 23:00:00,1.27081000,1.27170000,1.27044000,1.27103000
1282521600,2010.08.23 00:00:00,1.27040000,1.27062000,1.26965000,1.27047000
1282525200,2010.08.23 01:00:00,1.27061000,1.27108000,1.26986000,1.27088000
1282528800,2010.08.23 02:00:00,1.27088000,1.27111000,1.26898000,1.26981000
1282532400,2010.08.23 03:00:00,1.26984000,1.27134000,1.26962000,1.27032000
1282536000,2010.08.23 04:00:00,1.27034000,1.27190000,1.26953000,1.27190000
1282539600,2010.08.23 05:00:00,1.27185000,1.27240000,1.27111000,1.27122000
1282543200,2010.08.23 06:00:00,1.27125000,1.27202000,1.27091000,1.27148000
1282546800,2010.08.23 07:00:00,1.27150000,1.27230000,1.27078000,1.27171000
1282550400,2010.08.23 08:00:00,1.27171000,1.27222000,1.27066000,1.27111000
1282554000,2010.08.23 09:00:00,1.27130000,1.27290000,1.27073000,1.27143000
1282557600,2010.08.23 10:00:00,1.27147000,1.27234000,1.26818000,1.26948000
1282561200,2010.08.23 11:00:00,1.26950000,1.27185000,1.26868000,1.27110000
1282564800,2010.08.23 12:00:00,1.27106000,1.27123000,1.26842000,1.27012000
1282568400,2010.08.23 13:00:00,1.27012000,1.27137000,1.26953000,1.27061000
1282572000,2010.08.23 14:00:00,1.27061000,1.27242000,1.26937000,1.27242000
1282575600,2010.08.23 15:00:00,1.27240000,1.27252000,1.26970000,1.26998000
1282579200,2010.08.23 16:00:00,1.27000000,1.27232000,1.26827000,1.27173000
1282582800,2010.08.23 17:00:00,1.27172000,1.27189000,1.26522000,1.26556000
1282586400,2010.08.23 18:00:00,1.26553000,1.26727000,1.26471000,1.26616000
1282590000,2010.08.23 19:00:00,1.26620000,1.26770000,1.26614000,1.26676000
1282593600,2010.08.23 20:00:00,1.26679000,1.26787000,1.26587000,1.26713000
1282597200,2010.08.23 21:00:00,1.26717000,1.26830000,1.26694000,1.26801000
1282600800,2010.08.23 22:00:00,1.26806000,1.26827000,1.26614000,1.26625000
1282604400,2010.08.23 23:00:00,1.26630000,1.26647000,1.26550000,1.26564000
1282608000,2010.08.24 00:00:00,1.26572000,1.26582000,1.26459000,1.26471000
1282611600,2010.08.24 01:00:00,1.26486000,1.26570000,1.26303000,1.26358000
1282615200,2010.08.24 02:00:00,1.26362000,1.26427000,1.26233000,1.26311000
1282618800,2010.08.24 03:00:00,1.26311000,1.26444000,1.26277000,1.26380000
1282622400,2010.08.24 04:00:00,1.26382000,1.26440000,1.26202000,1.26329000
1282626000,2010.08.24 05:00:00,1.26327000,1.26447000,1.26243000,1.26374000
1282629600,2010.08.24 06:00:00,1.26380000,1.26437000,1.26343000,1.26351000
1282633200,2010.08.24 07:00:00,1.26348000,1.26411000,1.26263000,1.26405000
1282636800,2010.08.24 08:00:00,1.26407000,1.26512000,1.26337000,1.26401000
1282640400,2010.08.24 09:00:00,1.26408000,1.26594000,1.26283000,1.26410000
1282644000,2010.08.24 10:00:00,1.26413000,1.26452000,1.26122000,1.26234000
1282647600,2010.08.24 11:00:00,1.26224000,1.26417000,1.26071000,1.26317000
1282651200,2010.08.24 12:00:00,1.26319000,1.26373000,1.26041000,1.26042000
1282654800,2010.08.24 13:00:00,1.26044000,1.26260000,1.26033000,1.26108000
1282658400,2010.08.24 14:00:00,1.26113000,1.26263000,1.26068000,1.26110000
1282662000,2010.08.24 15:00:00,1.26104000,1.26209000,1.25872000,1.26054000
1282665600,2010.08.24 16:00:00,1.26067000,1.26396000,1.26018000,1.26351000
1282669200,2010.08.24 17:00:00,1.26341000,1.27190000,1.26139000,1.26803000
1282672800,2010.08.24 18:00:00,1.26809000,1.26961000,1.26726000,1.26742000
1282676400,2010.08.24 19:00:00,1.26740000,1.26821000,1.26653000,1.26723000
1282680000,2010.08.24 20:00:00,1.26714000,1.26902000,1.26678000,1.26808000
1282683600,2010.08.24 21:00:00,1.26804000,1.26840000,1.26684000,1.26707000
1282687200,2010.08.24 22:00:00,1.26709000,1.26830000,1.26695000,1.26728000
1282690800,2010.08.24 23:00:00,1.26726000,1.26777000,1.26388000,1.26390000
1282694400,2010.08.25 00:00:00,1.26428000,1.26457000,1.26165000,1.26308000
1282698000,2010.08.25 01:00:00,1.26314000,1.26382000,1.26308000,1.26333000
1282701600,2010.08.25 02:00:00,1.26328000,1.26370000,1.26281000,1.26356000
1282705200,2010.08.25 03:00:00,1.26353000,1.26543000,1.26317000,1.26530000
1282708800,2010.08.25 04:00:00,1.26537000,1.26633000,1.26499000,1.26529000
1282712400,2010.08.25 05:00:00,1.26527000,1.26653000,1.26515000,1.26607000
1282716000,2010.08.25 06:00:00,1.26607000,1.26663000,1.26551000,1.26559000
1282719600,2010.08.25 07:00:00,1.26559000,1.26641000,1.26451000,1.26483000
1282723200,2010.08.25 08:00:00,1.26485000,1.26493000,1.26283000,1.26407000
1282726800,2010.08.25 09:00:00,1.26395000,1.26677000,1.26348000,1.26611000
1282730400,2010.08.25 10:00:00,1.26605000,1.26903000,1.26420000,1.26836000
1282734000,2010.08.25 11:00:00,1.26856000,1.27259000,1.26850000,1.26930000
1282737600,2010.08.25 12:00:00,1.26938000,1.26992000,1.26470000,1.26551000
1282741200,2010.08.25 13:00:00,1.26548000,1.26600000,1.26403000,1.26438000
1282744800,2010.08.25 14:00:00,1.26438000,1.26460000,1.26083000,1.26281000
1282748400,2010.08.25 15:00:00,1.26287000,1.26556000,1.26107000,1.26369000
1282752000,2010.08.25 16:00:00,1.26369000,1.26693000,1.26354000,1.26656000
1282755600,2010.08.25 17:00:00,1.26619000,1.26787000,1.26244000,1.26262000
1282759200,2010.08.25 18:00:00,1.26264000,1.26604000,1.26203000,1.26520000
1282762800,2010.08.25 19:00:00,1.26510000,1.26643000,1.26464000,1.26643000
1282766400,2010.08.25 20:00:00,1.26646000,1.26662000,1.26475000,1.26553000
1282770000,2010.08.25 21:00:00,1.26564000,1.26727000,1.26496000,1.26536000
1282773600,2010.08.25 22:00:00,1.26540000,1.26571000,1.26483000,1.26492000
1282777200,2010.08.25 23:00:00,1.26495000,1.26582000,1.26484000,1.26577000
1282780800,2010.08.26 00:00:00,1.26579000,1.26642000,1.26555000,1.26627000
1282784400,2010.08.26 01:00:00,1.26628000,1.26653000,1.26564000,1.26621000
1282788000,2010.08.26 02:00:00,1.26619000,1.26800000,1.26619000,1.26713000
1282791600,2010.08.26 03:00:00,1.26715000,1.26721000,1.26502000,1.26621000
1282795200,2010.08.26 04:00:00,1.26621000,1.26723000,1.26605000,1.26699000
1282798800,2010.08.26 05:00:00,1.26702000,1.27017000,1.26701000,1.26943000
1282802400,2010.08.26 06:00:00,1.26946000,1.27177000,1.26879000,1.27162000
1282806000,2010.08.26 07:00:00,1.27164000,1.27180000,1.27053000,1.27082000
1282809600,2010.08.26 08:00:00,1.27077000,1.27207000,1.27006000,1.27129000
1282813200,2010.08.26 09:00:00,1.27128000,1.27350000,1.26899000,1.27165000
1282816800,2010.08.26 10:00:00,1.27165000,1.27457000,1.27062000,1.27169000
1282820400,2010.08.26 11:00:00,1.27179000,1.27265000,1.26821000,1.26967000
1282824000,2010.08.26 12:00:00,1.26967000,1.27157000,1.26863000,1.27088000
1282827600,2010.08.26 13:00:00,1.27081000,1.27226000,1.27019000,1.27043000
1282831200,2010.08.26 14:00:00,1.27047000,1.27065000,1.26779000,1.26852000
1282834800,2010.08.26 15:00:00,1.26846000,1.27061000,1.26658000,1.26869000
1282838400,2010.08.26 16:00:00,1.26877000,1.27290000,1.26792000,1.27254000
1282842000,2010.08.26 17:00:00,1.27257000,1.27636000,1.27242000,1.27371000
1282845600,2010.08.26 18:00:00,1.27371000,1.27420000,1.26854000,1.27159000
1282849200,2010.08.26 19:00:00,1.27161000,1.27190000,1.26934000,1.27021000
1282852800,2010.08.26 20:00:00,1.27020000,1.27110000,1.26990000,1.27084000
1282856400,2010.08.26 21:00:00,1.27084000,1.27087000,1.27006000,1.27039000
